#Name	Length	Bases	Coverage	Reads	RPKM	Frags	FPKM
MN035847.1 Leviviridae sp. isolate H4_Rhizo_Litter_20_scaffold_158 hypothetical protein (H4RhizoLitter20158_000001), hypothetical protein (H4RhizoLitter20158_000002), RNA-dependent RNA polymerase (H4RhizoLitter20158_000003), and hypothetical protein (H4RhizoLitter20158_000004) genes, complete cds	4513	0	0.0000	0	0.0000	0	0.0000
MN035846.1 Leviviridae sp. isolate H2_Rhizo_32_scaffold_546_e_2411 RNA-dependent RNA polymerase (H2Rhizo32546e2411_000001) and hypothetical protein (H2Rhizo32546e2411_000002) genes, complete cds	2411	0	0.0000	0	0.0000	0	0.0000
MN035845.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_5008 sequence	2083	0	0.0000	0	0.0000	0	0.0000
MN035844.1 Mitovirus sp. isolate H2_Rhizo_Litter_8_scaffold_7334 sequence	1597	0	0.0000	0	0.0000	0	0.0000
MN035843.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_4130 RNA-dependent RNA polymerase (H4RhizoLitter204130_000001) and RNA-dependent RNA polymerase (H4RhizoLitter204130_000002) genes, complete cds; and RNA-dependent RNA polymerase (H4RhizoLitter204130_000003) gene, partial cds	2770	0	0.0000	0	0.0000	0	0.0000
MN035842.1 Mitovirus sp. isolate H3_Rhizo_Litter_13_scaffold_5273 sequence	1495	0	0.0000	0	0.0000	0	0.0000
MN035841.1 Arenavirus sp. isolate H3_Rhizo_Litter_14_scaffold_26504 sequence	1089	0	0.0000	0	0.0000	0	0.0000
MN035840.1 Leviviridae sp. isolate H4_Rhizo_Litter_19_scaffold_524 hypothetical protein (H4RhizoLitter19524_000001), hypothetical protein (H4RhizoLitter19524_000002), hypothetical protein (H4RhizoLitter19524_000003), and RNA-dependent RNA polymerase (H4RhizoLitter19524_000004) genes, complete cds	3934	0	0.0000	0	0.0000	0	0.0000
MN035839.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_3559 hypothetical protein (H3RhizoLitter143559_000001) gene, partial cds; hypothetical protein (H3RhizoLitter143559_000002) gene, complete cds; and RNA-dependent RNA polymerase (H3RhizoLitter143559_000003) gene, partial cds	2195	0	0.0000	0	0.0000	0	0.0000
MN035838.1 Astroviridae sp. isolate H4_Bulk_47_scaffold_62 sequence	5686	0	0.0000	0	0.0000	0	0.0000
MN035837.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_26939 sequence	1090	0	0.0000	0	0.0000	0	0.0000
MN035836.1 Arenavirus sp. isolate H2_Bulk_34_5439 sequence	1644	0	0.0000	0	0.0000	0	0.0000
MN035835.1 Mitovirus sp. isolate H1_Bulk_28_FD_scaffold_376 sequence	2574	0	0.0000	0	0.0000	0	0.0000
MN035834.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_242 RNA-dependent RNA polymerase (H4Bulk46242_000001), hypothetical protein (H4Bulk46242_000002), hypothetical protein (H4Bulk46242_000003), hypothetical protein (H4Bulk46242_000004), and hypothetical protein (H4Bulk46242_000005) genes, complete cds	4428	0	0.0000	0	0.0000	0	0.0000
MN035832.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_17498 RNA-dependent RNA polymerase (H4Bulk4617498_000001) and hypothetical protein (H4Bulk4617498_000002) genes, partial cds	1349	0	0.0000	0	0.0000	0	0.0000
MN035831.1 Mitovirus sp. isolate H1_Bulk_Litter_6_scaffold_1294 RNA-dependent RNA polymerase (H1BulkLitter61294_000001) and hypothetical protein (H1BulkLitter61294_000002) genes, complete cds	2749	0	0.0000	0	0.0000	0	0.0000
MN035830.1 Leviviridae sp. isolate H1_Rhizo_Litter_2_scaffold_357 sequence	2067	0	0.0000	0	0.0000	0	0.0000
MN035828.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_1122 RNA-dependent RNA polymerase (H3BulkLitter171122_000001) and hypothetical protein (H3BulkLitter171122_000002) genes, complete cds; and hypothetical protein (H3BulkLitter171122_000003) gene, partial cds	3863	0	0.0000	0	0.0000	0	0.0000
MN035826.1 Leviviridae sp. isolate H3_Bulk_42_scaffold_279 hypothetical protein (H3Bulk42279_000001), hypothetical protein (H3Bulk42279_000002), hypothetical protein (H3Bulk42279_000003), and RNA-dependent RNA polymerase (H3Bulk42279_000004) genes, complete cds	4067	0	0.0000	0	0.0000	0	0.0000
MN035825.1 Leviviridae sp. isolate H3_Rhizo_37_scaffold_5038 sequence	1306	0	0.0000	0	0.0000	0	0.0000
MN035824.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_1119 RNA-dependent RNA polymerase (H1Rhizo26FD1119_000001) and hypothetical protein (H1Rhizo26FD1119_000002) genes, partial cds	1936	0	0.0000	0	0.0000	0	0.0000
MN035823.1 Riboviria sp. isolate H2_Bulk_Litter_12_scaffold_2682 RNA-dependent RNA polymerase (H2BulkLitter122682_000001) and hypothetical protein (H2BulkLitter122682_000002) genes, partial cds	2455	0	0.0000	0	0.0000	0	0.0000
MN035822.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_3001 RNA-dependent RNA polymerase (H2Rhizo333001_000001) gene, complete cds; and hypothetical protein (H2Rhizo333001_000002) gene, partial cds	2354	0	0.0000	0	0.0000	0	0.0000
MN035821.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_1460 RNA-dependent RNA polymerase (H4Bulk461460_000001) and hypothetical protein (H4Bulk461460_000002) genes, complete cds	3020	0	0.0000	0	0.0000	0	0.0000
MN035819.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_5697 sequence	1817	0	0.0000	0	0.0000	0	0.0000
MN035818.1 Leviviridae sp. isolate H3_Bulk_41_scaffold_5935 RNA-dependent RNA polymerase (H3Bulk415935_000001) gene, partial cds; and hypothetical protein (H3Bulk415935_000002) gene, complete cds	1812	0	0.0000	0	0.0000	0	0.0000
MN035817.1 Picornavirales sp. isolate H2_Bulk_Litter_11_1115 hypothetical protein (H2BulkLitter111115_000001) gene, complete cds; and RNA-dependent RNA polymerase (H2BulkLitter111115_000002) gene, partial cds	3715	0	0.0000	0	0.0000	0	0.0000
MN035816.1 Riboviria sp. isolate H1_Rhizo_26_FD_scaffold_25007 sequence	1080	37	0.0343	1	15.1019	0	0.0000
MN035815.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_30378 sequence	1157	0	0.0000	0	0.0000	0	0.0000
MN035814.1 Astroviridae sp. isolate H4_Bulk_48_scaffold_29788 hypothetical protein (H4Bulk4829788_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4Bulk4829788_000002) gene, partial cds	1053	0	0.0000	0	0.0000	0	0.0000
MN035813.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_332 RNA-dependent RNA polymerase (H2Bulk36332_000001) gene, partial cds; and hypothetical protein (H2Bulk36332_000002), hypothetical protein (H2Bulk36332_000003), and hypothetical protein (H2Bulk36332_000004) genes, complete cds	3179	0	0.0000	0	0.0000	0	0.0000
MN035812.1 Mitovirus sp. isolate H3_Rhizo_Litter_13_scaffold_6445 sequence	1395	0	0.0000	0	0.0000	0	0.0000
MN035811.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_67 RNA-dependent RNA polymerase (H2Bulk3667_000001) and hypothetical protein (H2Bulk3667_000002) genes, complete cds; and hypothetical protein (H2Bulk3667_000003) gene, partial cds	4299	0	0.0000	0	0.0000	0	0.0000
MN035809.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_17866 RNA-dependent RNA polymerase (H1RhizoLitter317866_000001) gene, partial cds; and hypothetical protein (H1RhizoLitter317866_000002) gene, complete cds	2113	0	0.0000	0	0.0000	0	0.0000
MN035808.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_1821 hypothetical protein (H3Bulk421821_000001) gene, complete cds; and RNA-dependent RNA polymerase (H3Bulk421821_000002) gene, partial cds	2337	0	0.0000	0	0.0000	0	0.0000
MN035807.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_975 hypothetical protein (H3Bulk40975_000001) gene, partial cds; and RNA-dependent RNA polymerase (H3Bulk40975_000002) gene, complete cds	3167	0	0.0000	0	0.0000	0	0.0000
MN035806.1 Totiviridae sp. isolate H2_Bulk_34_20992 sequence	1054	0	0.0000	0	0.0000	0	0.0000
MN035805.1 Picornavirales sp. isolate H4_Rhizo_43_scaffold_10 hypothetical protein (H4Rhizo4310_000001) and RNA-dependent RNA polymerase (H4Rhizo4310_000002) genes, complete cds; and hypothetical protein (H4Rhizo4310_000003) gene, partial cds	10810	0	0.0000	0	0.0000	0	0.0000
MN035804.1 Arenavirus sp. isolate H2_Bulk_Litter_12_scaffold_9907 sequence	1548	0	0.0000	0	0.0000	0	0.0000
MN035803.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_173 hypothetical protein (H1Bulk30173_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1Bulk30173_000002), hypothetical protein (H1Bulk30173_000003), and hypothetical protein (H1Bulk30173_000004) genes, complete cds	4095	0	0.0000	0	0.0000	0	0.0000
MN035802.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_325 hypothetical protein (H4Rhizo43325_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Rhizo43325_000002), hypothetical protein (H4Rhizo43325_000003), and hypothetical protein (H4Rhizo43325_000004) genes, complete cds	4230	0	0.0000	0	0.0000	0	0.0000
MN035801.1 Mitovirus sp. isolate H2_Rhizo_32_scaffold_1377 RNA-dependent RNA polymerase (H2Rhizo321377_000001) gene, complete cds; and hypothetical protein (H2Rhizo321377_000002) gene, partial cds	3035	0	0.0000	0	0.0000	0	0.0000
MN035799.1 Mitovirus sp. isolate H1_Rhizo_25_scaffold_8871 sequence	1642	0	0.0000	0	0.0000	0	0.0000
MN035798.1 Mitovirus sp. isolate H3_Rhizo_37_scaffold_9442 sequence	1500	0	0.0000	0	0.0000	0	0.0000
MN035797.1 Totiviridae sp. isolate H2_Rhizo_Litter_49_scaffold_64844 RNA-dependent RNA polymerase (H2RhizoL4964844_000001) and hypothetical protein (H2RhizoL4964844_000002) genes, partial cds	1118	0	0.0000	0	0.0000	0	0.0000
MN035796.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_8536 sequence	1482	0	0.0000	0	0.0000	0	0.0000
MN035795.1 Riboviria sp. isolate H2_Bulk_34_4653 sequence	1726	0	0.0000	0	0.0000	0	0.0000
MN035793.1 Totiviridae sp. isolate H2_Rhizo_31_scaffold_22507 sequence	1109	0	0.0000	0	0.0000	0	0.0000
MN035792.1 Leviviridae sp. isolate H1_Bulk_28_FD_scaffold_89 RNA-dependent RNA polymerase (H1Bulk28FD89_000001), hypothetical protein (H1Bulk28FD89_000002), hypothetical protein (H1Bulk28FD89_000003), and hypothetical protein (H1Bulk28FD89_000004) genes, complete cds	4022	0	0.0000	0	0.0000	0	0.0000
MN035791.1 Leviviridae sp. isolate H2_Rhizo_32_scaffold_786_e_746_1 RNA-dependent RNA polymerase (H2Rhizo32786e7461_000001) gene, partial cds; and hypothetical protein (H2Rhizo32786e7461_000002) and hypothetical protein (H2Rhizo32786e7461_000003) genes, complete cds	2863	0	0.0000	0	0.0000	0	0.0000
MN035790.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_8126 sequence	1507	0	0.0000	0	0.0000	0	0.0000
MN035789.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_242 hypothetical protein (H1Rhizo26FD242_000001) gene, partial cds; and hypothetical protein (H1Rhizo26FD242_000002), hypothetical protein (H1Rhizo26FD242_000003), and RNA-dependent RNA polymerase (H1Rhizo26FD242_000004) genes, complete cds	4620	0	0.0000	0	0.0000	0	0.0000
MN035788.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_913 sequence	2902	0	0.0000	0	0.0000	0	0.0000
MN035787.1 Riboviria sp. isolate H1_Rhizo_Litter_3_3738 RNA-dependent RNA polymerase (H1RhizoLitter33738_000001) gene, complete cds; and hypothetical protein (H1RhizoLitter33738_000002) gene, partial cds	2286	0	0.0000	0	0.0000	0	0.0000
MN035786.1 Leviviridae sp. isolate H2_Bulk_34_7922 sequence	1407	0	0.0000	0	0.0000	0	0.0000
MN035785.1 Mitovirus sp. isolate H2_Bulk_34_1822 sequence	2298	0	0.0000	0	0.0000	0	0.0000
MN035784.1 Partitiviridae sp. isolate H4_Rhizo_Litter_19_scaffold_8538 sequence	1685	0	0.0000	0	0.0000	0	0.0000
MN035783.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_11306 sequence	1457	0	0.0000	0	0.0000	0	0.0000
MN035782.1 Picornavirales sp. isolate H1_Bulk_Litter_6_scaffold_22 RNA-dependent RNA polymerase (H1BulkLitter622_000001) gene, complete cds; and hypothetical protein (H1BulkLitter622_000002) gene, partial cds	8596	0	0.0000	0	0.0000	0	0.0000
MN035780.1 Mitovirus sp. isolate H3_Bulk_41_scaffold_1325 hypothetical protein (H3Bulk411325_000001) and RNA-dependent RNA polymerase (H3Bulk411325_000002) genes, complete cds	2923	0	0.0000	0	0.0000	0	0.0000
MN035779.1 Mitovirus sp. isolate H2_Bulk_Litter_11_1070 hypothetical protein (H2BulkLitter111070_000001) and RNA-dependent RNA polymerase (H2BulkLitter111070_000002) genes, partial cds	3012	0	0.0000	0	0.0000	0	0.0000
MN035778.1 Arenavirus sp. isolate H2_Rhizo_Litter_49_scaffold_214 sequence	7210	0	0.0000	0	0.0000	0	0.0000
MN035777.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_17005 hypothetical protein (H2RhizoL4917005_000001) gene, complete cds; and RNA-dependent RNA polymerase (H2RhizoL4917005_000002) gene, partial cds	1793	0	0.0000	0	0.0000	0	0.0000
MN035776.1 Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_4592 RNA-dependent RNA polymerase (H4BulkLitter234592_000001) gene, partial cds; and hypothetical protein (H4BulkLitter234592_000002) gene, complete cds	1813	0	0.0000	0	0.0000	0	0.0000
MN035775.1 Partitiviridae sp. isolate H4_Bulk_46_scaffold_40467 hypothetical protein (H4Bulk4640467_000001) and RNA-dependent RNA polymerase (H4Bulk4640467_000002) genes, partial cds	1047	0	0.0000	0	0.0000	0	0.0000
MN035774.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1704_e_2950 RNA-dependent RNA polymerase (H2RhizoL491704e2950_000001) and hypothetical protein (H2RhizoL491704e2950_000002) genes, complete cds; and hypothetical protein (H2RhizoL491704e2950_000003) gene, partial cds	2950	0	0.0000	0	0.0000	0	0.0000
MN035773.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_2934 hypothetical protein (H4Rhizo432934_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Rhizo432934_000002) gene, complete cds	2242	0	0.0000	0	0.0000	0	0.0000
MN035772.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_6747 RNA-dependent RNA polymerase (H4BulkLitter226747_000001) gene, partial cds; and hypothetical protein (H4BulkLitter226747_000002) gene, complete cds	1782	0	0.0000	0	0.0000	0	0.0000
MN035771.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_680 RNA-dependent RNA polymerase (H1BulkLitter5680_000001), hypothetical protein (H1BulkLitter5680_000002), and hypothetical protein (H1BulkLitter5680_000003) genes, complete cds	4074	0	0.0000	0	0.0000	0	0.0000
MN035770.1 Riboviria sp. isolate H4_Bulk_47_scaffold_5451 sequence	1818	0	0.0000	0	0.0000	0	0.0000
MN035769.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_1160 RNA-dependent RNA polymerase (H1Rhizo26FD1160_000001) gene, partial cds; and hypothetical protein (H1Rhizo26FD1160_000002), hypothetical protein (H1Rhizo26FD1160_000003), and hypothetical protein (H1Rhizo26FD1160_000004) genes, complete cds	3144	0	0.0000	0	0.0000	0	0.0000
MN035768.1 Mitovirus sp. isolate H1_Bulk_29_scaffold_2124 sequence	2305	0	0.0000	0	0.0000	0	0.0000
MN035767.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_15413 sequence	1129	0	0.0000	0	0.0000	0	0.0000
MN035766.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_7659 sequence	1379	0	0.0000	0	0.0000	0	0.0000
MN035765.1 Partitiviridae sp. isolate H4_Rhizo_Litter_21_scaffold_15859 sequence	1308	0	0.0000	0	0.0000	0	0.0000
MN035764.1 Aspiviridae sp. isolate H4_Bulk_Litter_23_scaffold_7266 sequence	1569	0	0.0000	0	0.0000	0	0.0000
MN035763.1 Riboviria sp. isolate H2_Bulk_36_scaffold_6202 sequence	1341	0	0.0000	0	0.0000	0	0.0000
MN035762.1 Mitovirus sp. isolate H4_Rhizo_43_scaffold_297 hypothetical protein (H4Rhizo43297_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4Rhizo43297_000002) gene, complete cds	4316	0	0.0000	0	0.0000	0	0.0000
MN035761.1 Riboviria sp. isolate H1_Rhizo_Litter_1_scaffold_1632 sequence	2570	0	0.0000	0	0.0000	0	0.0000
MN035760.1 Mitovirus sp. isolate H3_Bulk_Litter_16_17232 sequence	1095	0	0.0000	0	0.0000	0	0.0000
MN035759.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_57993 hypothetical protein (H4RhizoL2157993_000001) gene, partial cds; RNA-dependent RNA polymerase (H4RhizoL2157993_000002) gene, complete cds; and RNA-dependent RNA polymerase (H4RhizoL2157993_000003) gene, partial cds	1410	0	0.0000	0	0.0000	0	0.0000
MN035758.1 Astroviridae sp. isolate H1_Rhizo_26_FD_scaffold_114 hypothetical protein (H1Rhizo26FD114_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1Rhizo26FD114_000002) and hypothetical protein (H1Rhizo26FD114_000003) genes, complete cds	6286	0	0.0000	0	0.0000	0	0.0000
MN035757.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_1431 sequence	2481	0	0.0000	0	0.0000	0	0.0000
MN035756.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_585 hypothetical protein (H1Rhizo27585_000001) gene, partial cds; and hypothetical protein (H1Rhizo27585_000002) and RNA-dependent RNA polymerase (H1Rhizo27585_000003) genes, complete cds	4006	0	0.0000	0	0.0000	0	0.0000
MN035755.1 Partitiviridae sp. isolate H4_Rhizo_Litter_19_scaffold_2129 hypothetical protein (H4RhizoLitter192129_000001) and RNA-dependent RNA polymerase (H4RhizoLitter192129_000002) genes, partial cds	2635	0	0.0000	0	0.0000	0	0.0000
MN035754.1 Mitovirus sp. isolate H1_Bulk_29_scaffold_6416 hypothetical protein (H1Bulk296416_000001) gene, partial cds; hypothetical protein (H1Bulk296416_000002) and RNA-dependent RNA polymerase (H1Bulk296416_000003) genes, complete cds; and RNA-dependent RNA polymerase (H1Bulk296416_000004) gene, partial cds	2121	0	0.0000	0	0.0000	0	0.0000
MN035753.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_156 RNA-dependent RNA polymerase (H1BulkLitter4156_000001), hypothetical protein (H1BulkLitter4156_000002), and hypothetical protein (H1BulkLitter4156_000003) genes, complete cds	4463	0	0.0000	0	0.0000	0	0.0000
MN035752.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_2925 sequence	2281	0	0.0000	0	0.0000	0	0.0000
MN035751.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_1562 sequence	2457	0	0.0000	0	0.0000	0	0.0000
MN035750.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_12506 sequence	1538	0	0.0000	0	0.0000	0	0.0000
MN035749.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_20093 sequence	1200	0	0.0000	0	0.0000	0	0.0000
MN035748.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_9078 sequence	1547	0	0.0000	0	0.0000	0	0.0000
MN035747.1 Leviviridae sp. isolate H3_Bulk_42_scaffold_1220_e_1759 hypothetical protein (H3Bulk421220e1759_000001) gene, partial cds; hypothetical protein (H3Bulk421220e1759_000002) gene, complete cds; and RNA-dependent RNA polymerase (H3Bulk421220e1759_000003) gene, partial cds	1759	0	0.0000	0	0.0000	0	0.0000
MN035746.1 Riboviria sp. isolate H1_Bulk_Litter_5_scaffold_288 hypothetical protein (H1BulkLitter5288_000001) gene, partial cds; hypothetical protein (H1BulkLitter5288_000002) and RNA-dependent RNA polymerase (H1BulkLitter5288_000003) genes, complete cds; and hypothetical protein (H1BulkLitter5288_000004) gene, partial cds	5161	0	0.0000	0	0.0000	0	0.0000
MN035745.1 Narnavirus sp. isolate H4_Bulk_Litter_23_scaffold_4 hypothetical protein (H4BulkLitter234_000001), RNA-dependent RNA polymerase (H4BulkLitter234_000002), hypothetical protein (H4BulkLitter234_000003), hypothetical protein (H4BulkLitter234_000004), and hypothetical protein (H4BulkLitter234_000005) genes, complete cds	9885	0	0.0000	0	0.0000	0	0.0000
MN035744.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_3037 RNA-dependent RNA polymerase (H4Bulk463037_000001) gene, complete cds; and hypothetical protein (H4Bulk463037_000002) gene, partial cds	2374	0	0.0000	0	0.0000	0	0.0000
MN035743.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_10278 hypothetical protein (H2RhizoL4910278_000001) and RNA-dependent RNA polymerase (H2RhizoL4910278_000002) genes, partial cds	2116	0	0.0000	0	0.0000	0	0.0000
MN035742.1 Arenavirus sp. isolate H1_Bulk_Litter_5_scaffold_7716 sequence	1788	0	0.0000	0	0.0000	0	0.0000
MN035741.1 Leviviridae sp. isolate H4_Rhizo_Litter_19_scaffold_17350 sequence	1235	0	0.0000	0	0.0000	0	0.0000
MN035740.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_1063 RNA-dependent RNA polymerase (H3BulkLitter171063_000001), hypothetical protein (H3BulkLitter171063_000002), and hypothetical protein (H3BulkLitter171063_000003) genes, complete cds; and hypothetical protein (H3BulkLitter171063_000004) gene, partial cds	3918	0	0.0000	0	0.0000	0	0.0000
MN035739.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_485 hypothetical protein (H1RhizoLitter1485_000001), hypothetical protein (H1RhizoLitter1485_000002), and hypothetical protein (H1RhizoLitter1485_000003) genes, complete cds; and RNA-dependent RNA polymerase (H1RhizoLitter1485_000004) gene, partial cds	3768	0	0.0000	0	0.0000	0	0.0000
MN035738.1 Leviviridae sp. isolate H3_Bulk_Litter_16_11121 sequence	1273	0	0.0000	0	0.0000	0	0.0000
MN035737.1 Mitovirus sp. isolate H4_Rhizo_44_scaffold_8474 RNA-dependent RNA polymerase (H4Rhizo448474_000001) and hypothetical protein (H4Rhizo448474_000002) genes, partial cds	1500	0	0.0000	0	0.0000	0	0.0000
MN035736.1 Leviviridae sp. isolate H4_Rhizo_Litter_21_scaffold_627 RNA-dependent RNA polymerase (H4RhizoLitter21627_000001), hypothetical protein (H4RhizoLitter21627_000002), and hypothetical protein (H4RhizoLitter21627_000003) genes, complete cds	3713	0	0.0000	0	0.0000	0	0.0000
MN035735.1 Riboviria sp. isolate H1_Bulk_30_scaffold_3966 sequence	1759	0	0.0000	0	0.0000	0	0.0000
MN035734.1 Mitovirus sp. isolate H3_Rhizo_Litter_15_scaffold_11840 RNA-dependent RNA polymerase (H3RhizoL1511840_000001) and hypothetical protein (H3RhizoL1511840_000002) genes, partial cds	1119	0	0.0000	0	0.0000	0	0.0000
MN035733.1 Mitovirus sp. isolate H1_Bulk_Litter_5_scaffold_3498 sequence	2376	0	0.0000	0	0.0000	0	0.0000
MN035732.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_157 hypothetical protein (H1Bulk30157_000001) gene, partial cds; and hypothetical protein (H1Bulk30157_000002), hypothetical protein (H1Bulk30157_000003), and RNA-dependent RNA polymerase (H1Bulk30157_000004) genes, complete cds	4209	0	0.0000	0	0.0000	0	0.0000
